SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	PeptideMass	SpectrumMass	Retention	MassDiff	Adduct	Charge	SMILES	FDR
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	14051	185136	254061	Gancaonin_J_4-Deoxy	8	378.219	379.225	369.603	0.00127	M+H	1	CC(C)=CCc1cc(C(=O)CCc2ccccc2)c(O)c(CC=C(C)C)c1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	14036	185023	11586	Albafuran_A_Albafuran_A	8	378.183	379.19	441.434	0.00028	M+H	1	CC(C)=CCC/C(C)=C\Cc1c(O)cc(O)cc1-c1cc2ccc(O)cc2o1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13963	184215	551573	12b-Hydroxy-5b-cholanoic_acid	8	376.298	377.305	404.422	0.00029	M+H	1	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3CC[C@@H]4CCCC[C@]4(C)[C@@H]3C[C@@H](O)[C@@]21C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13961	184178	31482	3-Hydroxy-2-(1-oxo-9-octadecenyl)-2-cyclohexen-1-one_3-Hydroxy-2-(1-oxo-9-octadecenyl)-2-cyclohexen-1-one	8	376.298	377.303	463.227	0.00227	M+H	1	CCCCCCCC/C=C/CCCCCCCC(=O)C1=C(O)CCCC1=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13954	184159	200118	Peripentonine_A_Peripentonine_A	8	376.273	377.284	331.406	-0.00372	M+H	1	CCCCCC(=O)NCCCN1CCCC1CC(=O)C1C(=O)C=CCC1C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13951	184128	130787	Gingerdiones_[12]-Gingerdione	8	376.261	377.269	256.748	-0.00073	M+H	1	CCCCCCCCCCCC(=O)CC(=O)CCc1ccc(O)c(OC)c1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13946	184009	70010	3,20-Dihydroxypregnan-11-one_3-Ac	8	376.261	377.268	284.06	0.00027	M+H	1	CC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)O)C4(C)CC(=O)C32)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13941	183993	70011	3,20-Dihydroxypregnan-11-one_20-Ac	8	376.261	377.267	431.743	0.00128	M+H	1	CC(=O)OC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	1392	16333	37184	6,7-Epoxy-1,3-tetradecadiyne_(6R,7S)-form	8	204.151	205.162	319.605	-0.00372	M+H	1	C#CC#CCC1OC1CCCCCCC	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13899	182855	6278	Kanzonol_V_Kanzonol_V	8	376.167	377.175	343.783	-0.00071	M+H	1	CC(C)=CCc1cc2cc(-c3ccc(O)c4c3OC(C)(C)C=C4)oc2cc1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13895	182836	83366	5,8,9-Trihydroxy-14-oxo-1(10),4(15),11(13)-germacratrien-12,6-olide_9-Me_ether,_8-O-(2-methyl-2-propenoyl)	8	376.152	377.159	210.553	0.00028	M+H	1	C=C(C)C(=O)OC1C(OC)/C(C=O)=C\CCC(=C)C(O)C2OC(=O)C(=C)C21	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13887	182792	210291	3,3',4',5,7-Pentahydroxyflavan-4-acetic_acid_Et_ester	8	376.116	377.123	381.772	0.00029	M+H	1	CCOC(=O)CC1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13876	182746	126268	Solanochromene_3,4-Dihydro	8	750.631	376.321	453.149	0.00354	M+2H	2	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CCC1(C)CCc2cc(O)c(C)c(C)c2O1	0.75
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13855	182378	210725	Daphnezomine_L_3S-Hydroxy,_7,N-dihydro,_Me_ester	8	375.277	376.284	401.603	0.00028	M+H	1	COC(=O)CCC12C3=CCCC3CCC3CNC1C(C(C)C)C(O)CC32C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13796	181899	166198	5-Hydroxy-2-oxo-1-(3,7,11-trimethyl-2,6,10-dodecatrienyl)-3-cyclohexene-1-acetic_acid_5-Hydroxy-2-oxo-1-(3,7,11-trimethyl-2,6,10-dodecatrienyl)-3-cyclohexene-1-acetic_acid	8	374.246	375.253	446.356	0.00029	M+H	1	CC(C)=CCC/C(C)=C\CC/C(C)=C\CC1(CC(=O)O)CC(O)C=CC1=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13788	181665	79328	6-Hydroxy-8(17),12,14-labdatrien-19-oic_acid_6-Ac,_Me_ester	8	374.246	375.251	445.068	0.00227	M+H	1	C=C/C(C)=C\CC1C(=C)CC(OC(C)=O)C2C(C)(C(=O)OC)CCCC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13786	181657	72081	3,21-Dihydroxypregn-5-en-20-one_3-Ac	8	374.246	375.252	376.983	0.00127	M+H	1	CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(=O)CO)CCC32)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13781	181589	148345	17,18-Epoxy-1(19),6,10,13-xenicatetraene-17,18-diol_17-Me_ether,_18-Ac	8	374.246	375.251	448.849	0.00227	M+H	1	C=C1CC/C=C(/C)CCC2/C(=C/CC=C(C)C)C(OC)OC(OC(C)=O)C12	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13779	181539	184110	14-Hydroxy-6-oxo-3,7,11-cembratrien-18,2-olide_Ac	8	374.209	375.22	170.122	-0.00372	M+H	1	CC(=O)OC1C/C(C)=C\CC/C(C)=C\C(=O)CC2=CC(OC2=O)C1C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13777	181432	11464	Cannabielsoic_acid_B_Cannabielsoic_acid_B	8	374.209	375.215	271.723	0.00128	M+H	1	C=C(C)C1CCC(C)(O)C2Oc3c(C(=O)O)c(CCCCC)cc(O)c3C12	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13775	181382	81222	3,4-Epoxy-14-hydroxy-7,11,15(17)-cembratrien-16,2-olide_Ac	8	374.209	375.215	298.857	0.00128	M+H	1	C=C1C(=O)OC2C1C(OC(C)=O)C/C(C)=C\CC/C(C)=C\CCC1(C)OC21	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13775	181382	186102	Myxochromide_S_Myxochromide_S3	8	748.416	375.215	298.857	0.00056	M+2H	2	C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(=O)N(C)C1C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCC(=N)O)C(=O)OC1C	0.96
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13766	181312	474849	sarcophytonolide_R	8	374.209	375.214	317.523	0.00229	M+H	1	CC(=O)O[C@@H]1C/C(C)=C/C/C=C(/C)CC(=O)CC2=C[C@@H](OC2=O)[C@@H]1C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	1376	16040	127752	7-Tridecene-10,12-diynoic_acid,_9CI_7-Tridecene-10,12-diynoic_acid,_9CI	8	204.115	205.122	277.95	0.00029	M+H	1	C#CC#CC/C=C/CCCCCC(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13712	180693	546720	oxaloterpin_d	8	373.262	374.269	413.32	0.00027	M+H	1	C=CC1(C)CC=C2C(CCC3C2(C)CCC(OCC(=O)C(N)=O)C3(C)C)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13668	180468	114612	Variculanol_Variculanol	8	372.303	373.31	508.48	0.00028	M+H	1	C=C1CCC2/C(C)=C\CC3C(C(C)C)C(O)CC3(C)C(O)/C=C(/C)CCC12	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13652	180324	630682	cholacalcioic_acid_/_25,26,27-trinorvitamin_D3_24-carboxylic_acid_/_25,26,27-trinorcholecalciferol_24-carboxylic_acid_(5Z,7E)-(3S)-3-hydroxy-9,10-seco-5,7,10(19)-cholatrien-24-oic_acid	8	372.266	373.273	247.793	0.00027	M+H	1	C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCC(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13633	180085	66053	3,21-Dihydroxypregna-5,16-dien-20-one,_9CI_3-Ac	8	372.23	373.236	284.857	0.00129	M+H	1	CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(=O)CO)=CCC32)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13613	179712	79264	18-Hydroxy-19-oxo-1(9),6,13-xenicatrien-17,18-olide_12,15-Didehydro,_Ac	8	372.194	373.2	281.706	0.00127	M+H	1	C=C(C)/C=C/CC1C(=O)OC(OC(C)=O)C2/C(C=O)=C\C/C=C(/C)CCC12	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13551	179236	68803	Antibiotic_CP_44161_Antibiotic_CP_44161	8	742.466	372.238	188.858	0.00454	M+2H	2	CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC2(C=CCC3(OC(CC)(C4CCC(C)(C(C)O)O4)CC3C)O2)C(C)CC1C	0.66
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13510	178881	160331	2-Heptadecyl-6-hydroxybenzoic_acid,_9CI_8',9',11',12',14',15'-Hexadehydro(all-Z)	8	370.251	371.258	470.409	0.00028	M+H	1	CC/C=C/C/C=C/C/C=C/CCCCCCCc1cccc(O)c1C(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13505	178794	199127	3-Oxochola-4,6,22-trien-24-oic_acid_6,7-Dihydro	8	370.251	371.256	399.641	0.00227	M+H	1	CC(/C=C/C(=O)O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13477	178387	95249	12-Acetoxypseudopterolide_12-Acetoxypseudopterolide	8	370.178	371.184	314.312	0.00129	M+H	1	C=C(C)C1Cc2oc(cc2C)C(C(=C)C)C2C=C(CC1OC(C)=O)C(=O)O2	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13459	178089	370619	(8S,2R,_5S,6R)-2-(4-hydroxyphenyl)-6-(3-methoxy-4-acetylphenyl)-3,7-dioxabicyclo[3.3.0]octane|smallanlignan_A	8	370.142	371.149	233.459	0.00029	M+H	1	COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)cc2)ccc1OC(C)=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13453	178057	3447	3,6,8-Trihydroxy-1-methylanthraquinone-2-carboxylic_acid_Tri-Me_ether,_Me_ester	8	370.105	371.113	191.849	-0.00073	M+H	1	COC(=O)c1c(OC)cc2c(c1C)C(=O)c1c(OC)cc(OC)cc1C2=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13444	177800	132033	Torosaflavone_D_Torosaflavone_D	8	370.069	371.076	287.813	0.00029	M+H	1	COc1ccc(-c2cc(=O)c3c(O)c(/C=C/C(=O)O)c(O)cc3o2)cc1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13441	177775	226369	Pseudacyclin_A_Pseudacyclin_A	8	739.463	370.737	137.618	0.00356	M+2H	2	CCC(C)C(NC(C)=O)C(=O)NC1CCCNC(=O)C(C(C)CC)NC(=O)C(C(C)CC)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O	0.67
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	1339	15678	230972	5-Aminotetrahydro-4-hydroxy-2H-pyran-2-acetic_acid_N,N-Di-Me	8	203.116	204.123	19.7244	0.00028	M+H	1	CN(C)C1COC(CC(=O)O)CC1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13368	177039	98459	1(10)-Spirovetiven-11-ol_β-D-Fucopyranoside	8	368.256	369.263	340.187	0.00028	M+H	1	CC1=CCCC(C)C12CCC(C(C)(C)OC1OC(C)C(O)C(O)C1O)C2	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13330	176407	470	Ajmalicine_20-Epimer,_Nb-oxide(R-)	8	368.174	369.181	193.314	0.00028	M+H	1	COC(=O)C1=COC(C)C2C[N+]3([O-])CCc4c([nH]c5ccccc45)C3CC12	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13329	176406	119583	Perivine_N4-Me,_N4-oxide	8	368.174	369.182	272.08	-0.00073	M+H	1	C/C=C1/C[N+](C)([O-])C2Cc3c([nH]c4ccccc34)C(=O)CC1C2C(=O)OC	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13316	176313	249240	3-(4-Hydroxyphenyl)-2-propenoic_acid,_9CI_6-O-Acetyl-β-D-glucopyranosyl_ester	8	368.111	369.117	161.212	0.00128	M+H	1	CC(=O)OCC1OC(OC(=O)/C=C/c2ccc(O)cc2)C(O)C(O)C1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13313	176191	681944	Aldotetraouronic_acid	8	368.09	369.097	236.414	0.0003	M+H	1	CO[C@@H]1[C@@H](C(=O)O)O[C@H](O[C@H]2[C@H](O[C@@H]3CO[C@@H](O[C@@H]4COC(O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)OC[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13271	175658	560290	Tyrosyl-Tryptophan	8	367.153	368.161	155.389	-0.00073	M+H	1	NC(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13256	175509	234885	19-Norcholesta-1,3,5(10),22-tetraen-3-ol_19-Norcholesta-1,3,5(10),22-tetraen-3-ol	8	366.292	367.3	355.752	-0.00071	M+H	1	CC(C)C/C=C/C(C)C1CCC2C3CCc4cc(O)ccc4C3CCC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13246	175459	162582	Amphidinin_A_Amphidinin_A	8	366.277	367.284	383.165	0.00028	M+H	1	C=C(C)C/C=C/C1OC(C)(CC(=C)C(C)CC(O)CC(O)CO)CC1C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13231	175221	613418	PA(17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))_1-(9Z-heptadecenoyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycero-3-phosphate	8	732.473	367.246	302.885	-0.00444	M+2H	2	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCC)COP(=O)(O)O	0.69
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13215	175015	157952	16-Hydroxy-8-tricosene-4,6,17,19-tetraynoic_acid_Me_ether	8	366.219	367.227	295.205	-0.00071	M+H	1	CCCC#CC#CC(CCCCCC/C=C/C#CC#CCCC(=O)O)OC	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13213	174944	233088	2,6,9-Humulatrien-14-ol_O-(4-Hydroxy-E-cinnamoyl)	8	366.219	367.225	384.531	0.00127	M+H	1	C/C1=C/CC(C)(C)/C=C/C/C(COC(=O)/C=C/c2ccc(O)cc2)=C/CC1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13186	174560	41522	Paglucinol_Paglucinol	8	366.183	367.19	456.272	0.00028	M+H	1	C=C(C)C1CC(c2c(O)cc(O)c(C(=O)c3ccccc3)c2O)C(C)(C)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13155	174237	28538	15-Tetracosenoic_acid_Amide	8	365.366	366.373	556.958	0.00029	M+H	1	CCCCCCCC/C=C/CCCCCCCCCCCCCC(=N)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13125	173965	682320	Angiotensin_(5-8);_Angiotensin-(5-8)	8	365.206	366.215	41.1827	-0.00172	M+H	1	CC[C@H](C)[C@H](N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13089	173508	80201	7,8-Epoxy-3,11-cembradiene-10,15-diol_10-Ac	8	364.261	365.269	464.298	-0.00073	M+H	1	CC(=O)OC1/C=C(/C)CCC(C(C)(C)O)C/C=C(/C)CCC2OC2(C)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	1308	15503	93645	1,2,3,4-Tetrahydro-2-isopropenyl-8-methyl-1-naphthol_1,2,3,4-Tetrahydro-2-isopropenyl-8-methyl-1-naphthol	8	202.136	203.142	360.33	0.00128	M+H	1	C=C(C)C1CCc2cccc(C)c2C1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13052	173014	219075	6,8a-Seco-6,8a-deoxyavermectin_A1a_aglycone_13-O-(2,6-Dideoxy-3-O-methyl-α-L-arabino-hexopyranoside)	8	728.45	365.231	311.755	0.00258	M+2H	2	CCC(C)C1OC2(C=CC1C)CC1CC(C/C=C(/C)C(OC3CC(OC)C(O)C(C)O3)C(C)/C=C/C=C(/C)C3(O)CC(OC)C(C)=CC3C(=O)O1)O2	0.71
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13035	172697	169157	15,16-Epoxy-6,9,20-trihydroxy-8(17),13(16),14-labdatrien-19-oic_acid_15,16-Epoxy-6,9,20-trihydroxy-8(17),13(16),14-labdatrien-19-oic_acid	8	364.189	365.195	299.199	0.00127	M+H	1	C=C1CC(O)C2C(C)(C(=O)O)CCCC2(CO)C1(O)CCc1ccoc1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13032	172653	230379	6,13-Dihydroxy-1,3,7,11-cembratetraene-19,20-dioic_acid_6,13-Dihydroxy-1,3,7,11-cembratetraene-19,20-dioic_acid	8	364.189	365.194	268.223	0.00228	M+H	1	C/C1=C/C=C(\C(C)C)CC(O)/C(C(=O)O)=C/CC/C(C(=O)O)=C/C(O)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	13004	172453	14611	Talbotine,_9CI_3,4,5,6-Tetradehydro	8	364.142	365.15	205.048	-0.00071	M+H	1	C/C=C1/COC(O)C2(C(=O)OC)C1Cc1nccc3c4ccccc4n2c13	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	1299	15443	165749	Schizokinen_N-Deoxy	8	404.191	203.105	324.825	-0.00444	M+2H	2	CC(=O)NCCCNC(=O)CC(O)(CC(=O)NCCCN(O)C(C)=O)C(=O)O	0.67
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	1299	15443	155624	Incrustoporin_Incrustoporin	8	202.099	203.105	324.825	0.00128	M+H	1	CCC1C=C(c2ccc(C)cc2)C(=O)O1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	12967	169754	38621	Trichonine_4,5-Dihydro	8	363.35	364.358	566.882	-0.00072	M+H	1	CCCCCCCCCCCCCCCCC/C=C/C(=O)N1CCCC1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	12957	169688	14797	Cannabisativine_1'-Deoxy,_2'-ketone	8	363.289	364.293	535.694	0.00328	M+H	1	CCCCCC(=O)CC1C=CCC2CC(=O)NCCCCNCCCN12	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	12946	169568	121102	Antidesmone_8α-Alcohol,_O-Ac	8	363.241	364.252	383.88	-0.00373	M+H	1	CCCCCCCCC1CCC(OC(C)=O)c2[nH]c(C)c(OC)c(=O)c21	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	12909	169385	53950	Tetraethylene_glycol,_8CI_Monododecyl_ether	8	362.303	363.31	430.955	0.00028	M+H	1	CCCCCCCCCCCCOCCOCCOCCOCCO	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	12901	169309	632029	-_24-Nor-5beta-chol-22-ene-3alpha,7alpha,12alpha-triol	8	362.282	363.289	443.87	0.00028	M+H	1	C=C[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	12900	169293	211	Pregnane-3,20-diol,_9CI_3-Ac	8	362.282	363.289	419.401	0.00028	M+H	1	CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C(C)O)CCC32)C1	0.00
